Date,Date_YMD,State_Abbr,Confirmed,Deceased,Recovered,State,Active Variance,Active
28-May-20,2020-05-28,AN,0,0,0,Andaman and Nicobar Islands,0,0
28-May-20,2020-05-28,AP,128,1,68,Andhra Pradesh,59,1053
28-May-20,2020-05-28,AR,1,0,0,Arunachal Pradesh,1,2
28-May-20,2020-05-28,AS,97,0,16,Assam,81,774
28-May-20,2020-05-28,BR,149,0,132,Bihar,17,2120
28-May-20,2020-05-28,CH,10,0,2,Chandigarh,8,96
28-May-20,2020-05-28,CT,34,0,0,Chhattisgarh,34,315
28-May-20,2020-05-28,DD,0,0,0,,0,0
28-May-20,2020-05-28,DL,1024,13,231,Delhi,780,8470
28-May-20,2020-05-28,DN,0,0,0,,0,1
28-May-20,2020-05-28,GA,1,0,1,Goa,0,31
28-May-20,2020-05-28,GJ,367,22,454,Gujarat,-109,6611
28-May-20,2020-05-28,HP,8,0,7,Himachal Pradesh,1,201
28-May-20,2020-05-28,HR,123,1,43,Haryana,79,605
28-May-20,2020-05-28,JH,6,0,0,Jharkhand,6,282
28-May-20,2020-05-28,JK,115,1,5,Jammu and Kashmir,109,1150
28-May-20,2020-05-28,KA,115,0,53,Karnataka,62,1652
28-May-20,2020-05-28,KL,85,1,3,Kerala,81,526
28-May-20,2020-05-28,LA,20,0,0,Ladakh,20,31
28-May-20,2020-05-28,LD,0,0,0,Lakshadweep,0,0
28-May-20,2020-05-28,MH,2598,85,698,Maharashtra,1815,38949
28-May-20,2020-05-28,ML,1,0,0,Meghalaya,1,8
28-May-20,2020-05-28,MN,11,0,0,Manipur,11,51
28-May-20,2020-05-28,MP,192,8,123,Madhya Pradesh,61,3081
28-May-20,2020-05-28,MZ,0,0,0,Mizoram,0,0
28-May-20,2020-05-28,NL,9,0,0,Nagaland,9,18
28-May-20,2020-05-28,OR,67,0,75,Odisha,-8,766
28-May-20,2020-05-28,PB,19,0,28,Punjab,-9,172
28-May-20,2020-05-28,PY,4,0,0,Puducherry,4,36
28-May-20,2020-05-28,RJ,251,7,253,Rajasthan,-9,3072
28-May-20,2020-05-28,SK,0,0,0,Sikkim,0,1
28-May-20,2020-05-28,TG,117,4,24,Telangana,89,844
28-May-20,2020-05-28,TN,827,12,639,Tamil Nadu,176,8676
28-May-20,2020-05-28,TR,2,0,2,Tripura,0,77
28-May-20,2020-05-28,UN,319,0,0,Dadra and Nagar Haveli and Daman and Diu,319,4332
28-May-20,2020-05-28,UP,179,15,224,Uttar Pradesh,-60,2758
28-May-20,2020-05-28,UT,31,0,0,Uttarakhand,31,417
28-May-20,2020-05-28,WB,344,6,90,West Bengal,248,2573
28-May-20,2020-05-28,_TT,7254,176,3171,,3907,89749
29-May-20,2020-05-29,AN,0,0,0,Andaman and Nicobar Islands,0,0
29-May-20,2020-05-29,AP,85,1,101,Andhra Pradesh,-17,1036
29-May-20,2020-05-29,AR,0,0,0,Arunachal Pradesh,0,2
29-May-20,2020-05-29,AS,177,0,22,Assam,155,929
29-May-20,2020-05-29,BR,174,0,159,Bihar,15,2135
29-May-20,2020-05-29,CH,0,0,0,Chandigarh,0,96
29-May-20,2020-05-29,CT,17,1,17,Chhattisgarh,-1,314
29-May-20,2020-05-29,DD,0,0,0,,0,0
29-May-20,2020-05-29,DL,1105,82,351,Delhi,672,9142
29-May-20,2020-05-29,DN,0,0,0,,0,1
29-May-20,2020-05-29,GA,0,0,3,Goa,-3,28
29-May-20,2020-05-29,GJ,372,20,608,Gujarat,-256,6355
29-May-20,2020-05-29,HP,14,0,10,Himachal Pradesh,4,205
29-May-20,2020-05-29,HR,217,0,59,Haryana,158,763
29-May-20,2020-05-29,JH,82,1,63,Jharkhand,18,300
29-May-20,2020-05-29,JK,128,1,16,Jammu and Kashmir,111,1261
29-May-20,2020-05-29,KA,248,1,60,Karnataka,187,1839
29-May-20,2020-05-29,KL,62,1,10,Kerala,51,577
29-May-20,2020-05-29,LA,0,0,0,Ladakh,0,31
29-May-20,2020-05-29,LD,0,0,0,Lakshadweep,0,0
29-May-20,2020-05-29,MH,2682,116,8381,Maharashtra,-5815,33134
29-May-20,2020-05-29,ML,6,0,0,Meghalaya,6,14
29-May-20,2020-05-29,MN,4,0,2,Manipur,2,53
29-May-20,2020-05-29,MP,192,13,219,Madhya Pradesh,-40,3041
29-May-20,2020-05-29,MZ,0,0,0,Mizoram,0,0
29-May-20,2020-05-29,NL,7,0,0,Nagaland,7,25
29-May-20,2020-05-29,OR,63,2,90,Odisha,-29,737
29-May-20,2020-05-29,PB,39,2,3,Punjab,34,206
29-May-20,2020-05-29,PY,4,0,6,Puducherry,-2,34
29-May-20,2020-05-29,RJ,298,4,429,Rajasthan,-135,2937
29-May-20,2020-05-29,SK,0,0,0,Sikkim,0,1
29-May-20,2020-05-29,TG,169,4,36,Telangana,129,973
29-May-20,2020-05-29,TN,874,9,765,Tamil Nadu,100,8776
29-May-20,2020-05-29,TR,10,0,0,Tripura,10,87
29-May-20,2020-05-29,UN,341,0,0,Dadra and Nagar Haveli and Daman and Diu,341,4673
29-May-20,2020-05-29,UP,275,4,195,Uttar Pradesh,76,2834
29-May-20,2020-05-29,UT,216,0,23,Uttarakhand,193,610
29-May-20,2020-05-29,WB,277,7,107,West Bengal,163,2736
29-May-20,2020-05-29,_TT,8138,269,11735,,-3866,85883
30-May-20,2020-05-30,AN,0,0,0,Andaman and Nicobar Islands,0,0
30-May-20,2020-05-30,AP,131,0,55,Andhra Pradesh,76,1112
30-May-20,2020-05-30,AR,1,0,0,Arunachal Pradesh,1,3
30-May-20,2020-05-30,AS,159,0,38,Assam,121,1050
30-May-20,2020-05-30,BR,206,6,102,Bihar,98,2233
30-May-20,2020-05-30,CH,0,0,10,Chandigarh,-10,86
30-May-20,2020-05-30,CT,32,0,2,Chhattisgarh,30,344
30-May-20,2020-05-30,DD,0,0,0,,0,0
30-May-20,2020-05-30,DL,1163,18,229,Delhi,916,10058
30-May-20,2020-05-30,DN,0,0,0,,0,1
30-May-20,2020-05-30,GA,1,0,1,Goa,0,28
30-May-20,2020-05-30,GJ,412,27,621,Gujarat,-236,6119
30-May-20,2020-05-30,HP,18,0,24,Himachal Pradesh,-6,199
30-May-20,2020-05-30,HR,202,1,31,Haryana,170,933
30-May-20,2020-05-30,JH,73,0,40,Jharkhand,33,333
30-May-20,2020-05-30,JK,177,0,33,Jammu and Kashmir,144,1405
30-May-20,2020-05-30,KA,141,1,103,Karnataka,37,1876
30-May-20,2020-05-30,KL,58,1,10,Kerala,47,624
30-May-20,2020-05-30,LA,3,0,0,Ladakh,3,34
30-May-20,2020-05-30,LD,0,0,0,Lakshadweep,0,0
30-May-20,2020-05-30,MH,2940,99,1084,Maharashtra,1757,34891
30-May-20,2020-05-30,ML,0,0,0,Meghalaya,0,14
30-May-20,2020-05-30,MN,1,0,0,Manipur,1,54
30-May-20,2020-05-30,MP,246,9,175,Madhya Pradesh,62,3103
30-May-20,2020-05-30,MZ,0,0,0,Mizoram,0,0
30-May-20,2020-05-30,NL,11,0,0,Nagaland,11,36
30-May-20,2020-05-30,OR,96,0,73,Odisha,23,760
30-May-20,2020-05-30,PB,36,2,18,Punjab,16,222
30-May-20,2020-05-30,PY,0,0,0,Puducherry,0,34
30-May-20,2020-05-30,RJ,252,9,495,Rajasthan,-252,2685
30-May-20,2020-05-30,SK,0,0,0,Sikkim,0,1
30-May-20,2020-05-30,TG,74,6,31,Telangana,37,1010
30-May-20,2020-05-30,TN,938,6,687,Tamil Nadu,245,9021
30-May-20,2020-05-30,TR,17,0,5,Tripura,12,99
30-May-20,2020-05-30,UN,370,0,0,Dadra and Nagar Haveli and Daman and Diu,370,5043
30-May-20,2020-05-30,UP,256,12,241,Uttar Pradesh,3,2837
30-May-20,2020-05-30,UT,33,1,0,Uttarakhand,32,642
30-May-20,2020-05-30,WB,317,7,195,West Bengal,115,2851
30-May-20,2020-05-30,_TT,8364,205,4303,,3856,89739
31-May-20,2020-05-31,AN,0,0,0,Andaman and Nicobar Islands,0,0
31-May-20,2020-05-31,AP,110,2,51,Andhra Pradesh,57,1169
31-May-20,2020-05-31,AR,0,0,0,Arunachal Pradesh,0,3
31-May-20,2020-05-31,AS,123,0,22,Assam,101,1151
31-May-20,2020-05-31,BR,242,2,209,Bihar,31,2264
31-May-20,2020-05-31,CH,4,0,0,Chandigarh,4,90
31-May-20,2020-05-31,CT,51,0,12,Chhattisgarh,39,383
31-May-20,2020-05-31,DD,0,0,0,,0,0
31-May-20,2020-05-31,DL,1295,57,403,Delhi,835,10893
31-May-20,2020-05-31,DN,0,0,0,,0,1
31-May-20,2020-05-31,GA,1,0,2,Goa,-1,27
31-May-20,2020-05-31,GJ,438,31,689,Gujarat,-282,5837
31-May-20,2020-05-31,HP,18,0,9,Himachal Pradesh,9,208
31-May-20,2020-05-31,HR,168,0,77,Haryana,91,1024
31-May-20,2020-05-31,JH,41,0,0,Jharkhand,41,374
31-May-20,2020-05-31,JK,105,0,19,Jammu and Kashmir,86,1491
31-May-20,2020-05-31,KA,299,2,221,Karnataka,76,1952
31-May-20,2020-05-31,KL,61,0,15,Kerala,46,670
31-May-20,2020-05-31,LA,0,0,4,Ladakh,-4,30
31-May-20,2020-05-31,LD,0,0,0,Lakshadweep,0,0
31-May-20,2020-05-31,MH,2487,89,1248,Maharashtra,1150,36041
31-May-20,2020-05-31,ML,0,0,0,Meghalaya,0,14
31-May-20,2020-05-31,MN,11,0,5,Manipur,6,60
31-May-20,2020-05-31,MP,198,7,398,Madhya Pradesh,-207,2896
31-May-20,2020-05-31,MZ,0,0,0,Mizoram,0,0
31-May-20,2020-05-31,NL,7,0,0,Nagaland,7,43
31-May-20,2020-05-31,OR,129,0,76,Odisha,53,813
31-May-20,2020-05-31,PB,30,1,20,Punjab,9,231
31-May-20,2020-05-31,PY,13,0,2,Puducherry,11,45
31-May-20,2020-05-31,RJ,214,1,293,Rajasthan,-80,2605
31-May-20,2020-05-31,SK,0,0,0,Sikkim,0,1
31-May-20,2020-05-31,TG,199,5,16,Telangana,178,1188
31-May-20,2020-05-31,TN,1149,13,757,Tamil Nadu,379,9400
31-May-20,2020-05-31,TR,45,0,1,Tripura,44,143
31-May-20,2020-05-31,UN,448,0,0,Dadra and Nagar Haveli and Daman and Diu,448,5491
31-May-20,2020-05-31,UP,374,4,192,Uttar Pradesh,178,3015
31-May-20,2020-05-31,UT,158,0,0,Uttarakhand,158,800
31-May-20,2020-05-31,WB,371,8,187,West Bengal,176,3027
31-May-20,2020-05-31,_TT,8789,222,4928,,3639,93378
01-Jun-20,2020-06-01,AN,0,0,0,Andaman and Nicobar Islands,0,0
01-Jun-20,2020-06-01,AP,105,2,34,Andhra Pradesh,69,1238
01-Jun-20,2020-06-01,AR,18,0,0,Arunachal Pradesh,18,21
01-Jun-20,2020-06-01,AS,146,0,99,Assam,47,1198
01-Jun-20,2020-06-01,BR,138,0,221,Bihar,-83,2181
01-Jun-20,2020-06-01,CH,4,0,15,Chandigarh,-11,79
01-Jun-20,2020-06-01,CT,49,0,7,Chhattisgarh,42,425
01-Jun-20,2020-06-01,DD,0,0,0,,0,0
01-Jun-20,2020-06-01,DL,990,50,268,Delhi,672,11565
01-Jun-20,2020-06-01,DN,1,0,0,,1,2
01-Jun-20,2020-06-01,GA,2,0,6,Goa,-4,23
01-Jun-20,2020-06-01,GJ,423,25,861,Gujarat,-463,5374
01-Jun-20,2020-06-01,HP,9,0,2,Himachal Pradesh,7,215
01-Jun-20,2020-06-01,HR,265,1,7,Haryana,257,1281
01-Jun-20,2020-06-01,JH,26,0,40,Jharkhand,-14,360
01-Jun-20,2020-06-01,JK,155,3,19,Jammu and Kashmir,133,1624
01-Jun-20,2020-06-01,KA,187,1,100,Karnataka,86,2038
01-Jun-20,2020-06-01,KL,57,1,18,Kerala,38,708
01-Jun-20,2020-06-01,LA,0,0,0,Ladakh,0,30
01-Jun-20,2020-06-01,LD,0,0,0,Lakshadweep,0,0
01-Jun-20,2020-06-01,MH,2358,76,779,Maharashtra,1503,37544
01-Jun-20,2020-06-01,ML,1,0,0,Meghalaya,1,15
01-Jun-20,2020-06-01,MN,12,0,0,Manipur,12,72
01-Jun-20,2020-06-01,MP,194,8,161,Madhya Pradesh,25,2921
01-Jun-20,2020-06-01,MZ,0,0,0,Mizoram,0,0
01-Jun-20,2020-06-01,NL,0,0,0,Nagaland,0,43
01-Jun-20,2020-06-01,OR,156,0,119,Odisha,37,850
01-Jun-20,2020-06-01,PB,38,-1,13,Punjab,26,257
01-Jun-20,2020-06-01,PY,9,0,0,Puducherry,9,54
01-Jun-20,2020-06-01,RJ,269,5,181,Rajasthan,83,2688
01-Jun-20,2020-06-01,SK,0,0,0,Sikkim,0,1
01-Jun-20,2020-06-01,TG,94,6,63,Telangana,25,1213
01-Jun-20,2020-06-01,TN,1162,11,413,Tamil Nadu,738,10138
01-Jun-20,2020-06-01,TR,107,0,0,Tripura,107,250
01-Jun-20,2020-06-01,UN,139,0,0,Dadra and Nagar Haveli and Daman and Diu,139,5630
01-Jun-20,2020-06-01,UP,286,5,187,Uttar Pradesh,94,3109
01-Jun-20,2020-06-01,UT,52,0,120,Uttarakhand,-68,732
01-Jun-20,2020-06-01,WB,271,8,149,West Bengal,114,3141
01-Jun-20,2020-06-01,_TT,7723,201,3882,,3640,97018
02-Jun-20,2020-06-02,AN,0,0,0,Andaman and Nicobar Islands,0,0
02-Jun-20,2020-06-02,AP,115,0,40,Andhra Pradesh,75,1313
02-Jun-20,2020-06-02,AR,2,0,0,Arunachal Pradesh,2,23
02-Jun-20,2020-06-02,AS,74,0,53,Assam,21,1219
02-Jun-20,2020-06-02,BR,151,1,62,Bihar,88,2269
02-Jun-20,2020-06-02,CH,4,1,0,Chandigarh,3,82
02-Jun-20,2020-06-02,CT,15,1,9,Chhattisgarh,5,430
02-Jun-20,2020-06-02,DD,0,0,0,,0,0
02-Jun-20,2020-06-02,DL,1298,33,497,Delhi,768,12333
02-Jun-20,2020-06-02,DN,0,0,0,,0,2
02-Jun-20,2020-06-02,GA,6,0,7,Goa,-1,22
02-Jun-20,2020-06-02,GJ,415,29,1114,Gujarat,-728,4646
02-Jun-20,2020-06-02,HP,5,0,18,Himachal Pradesh,-13,202
02-Jun-20,2020-06-02,HR,296,2,14,Haryana,280,1561
02-Jun-20,2020-06-02,JH,61,0,0,Jharkhand,61,421
02-Jun-20,2020-06-02,JK,117,2,7,Jammu and Kashmir,108,1732
02-Jun-20,2020-06-02,KA,388,0,75,Karnataka,313,2351
02-Jun-20,2020-06-02,KL,86,1,19,Kerala,66,774
02-Jun-20,2020-06-02,LA,4,1,0,Ladakh,3,33
02-Jun-20,2020-06-02,LD,0,0,0,Lakshadweep,0,0
02-Jun-20,2020-06-02,MH,2287,103,1225,Maharashtra,959,38503
02-Jun-20,2020-06-02,ML,2,0,0,Meghalaya,2,17
02-Jun-20,2020-06-02,MN,6,0,3,Manipur,3,75
02-Jun-20,2020-06-02,MP,137,6,218,Madhya Pradesh,-87,2834
02-Jun-20,2020-06-02,MZ,12,0,0,Mizoram,12,12
02-Jun-20,2020-06-02,NL,6,0,0,Nagaland,6,49
02-Jun-20,2020-06-02,OR,141,0,80,Odisha,61,911
02-Jun-20,2020-06-02,PB,41,2,17,Punjab,22,279
02-Jun-20,2020-06-02,PY,0,0,0,Puducherry,0,54
02-Jun-20,2020-06-02,RJ,273,4,222,Rajasthan,47,2735
02-Jun-20,2020-06-02,SK,0,0,0,Sikkim,0,1
02-Jun-20,2020-06-02,TG,99,4,35,Telangana,60,1273
02-Jun-20,2020-06-02,TN,1091,13,536,Tamil Nadu,542,10680
02-Jun-20,2020-06-02,TR,48,0,0,Tripura,48,298
02-Jun-20,2020-06-02,UN,784,0,0,Dadra and Nagar Haveli and Daman and Diu,784,6414
02-Jun-20,2020-06-02,UP,368,7,146,Uttar Pradesh,215,3324
02-Jun-20,2020-06-02,UT,84,2,30,Uttarakhand,52,784
02-Jun-20,2020-06-02,WB,396,10,104,West Bengal,282,3423
02-Jun-20,2020-06-02,_TT,8812,222,4531,,4059,101077
03-Jun-20,2020-06-03,AN,0,0,0,Andaman and Nicobar Islands,0,0
03-Jun-20,2020-06-03,AP,180,4,50,Andhra Pradesh,126,1439
03-Jun-20,2020-06-03,AR,10,0,0,Arunachal Pradesh,10,33
03-Jun-20,2020-06-03,AS,271,0,76,Assam,195,1414
03-Jun-20,2020-06-03,BR,230,1,222,Bihar,7,2276
03-Jun-20,2020-06-03,CH,0,0,0,Chandigarh,0,82
03-Jun-20,2020-06-03,CT,64,0,40,Chhattisgarh,24,454
03-Jun-20,2020-06-03,DD,0,0,0,,0,0
03-Jun-20,2020-06-03,DL,1513,59,299,Delhi,1155,13488
03-Jun-20,2020-06-03,DN,8,0,0,,8,10
03-Jun-20,2020-06-03,GA,47,0,0,Goa,47,69
03-Jun-20,2020-06-03,GJ,485,30,318,Gujarat,137,4783
03-Jun-20,2020-06-03,HP,14,0,10,Himachal Pradesh,4,206
03-Jun-20,2020-06-03,HR,302,0,20,Haryana,282,1843
03-Jun-20,2020-06-03,JH,42,0,1,Jharkhand,41,462
03-Jun-20,2020-06-03,JK,139,1,54,Jammu and Kashmir,84,1816
03-Jun-20,2020-06-03,KA,267,1,111,Karnataka,155,2506
03-Jun-20,2020-06-03,KL,82,0,24,Kerala,58,832
03-Jun-20,2020-06-03,LA,9,0,1,Ladakh,8,41
03-Jun-20,2020-06-03,LD,0,0,0,Lakshadweep,0,0
03-Jun-20,2020-06-03,MH,2560,122,996,Maharashtra,1442,39945
03-Jun-20,2020-06-03,ML,3,0,1,Meghalaya,2,19
03-Jun-20,2020-06-03,MN,19,0,24,Manipur,-5,70
03-Jun-20,2020-06-03,MP,168,7,224,Madhya Pradesh,-63,2771
03-Jun-20,2020-06-03,MZ,1,0,0,Mizoram,1,13
03-Jun-20,2020-06-03,NL,9,0,0,Nagaland,9,58
03-Jun-20,2020-06-03,OR,143,0,91,Odisha,52,963
03-Jun-20,2020-06-03,PB,34,1,12,Punjab,21,300
03-Jun-20,2020-06-03,PY,11,0,8,Puducherry,3,57
03-Jun-20,2020-06-03,RJ,279,6,309,Rajasthan,-36,2699
03-Jun-20,2020-06-03,SK,1,0,0,Sikkim,1,2
03-Jun-20,2020-06-03,TG,129,7,30,Telangana,92,1365
03-Jun-20,2020-06-03,TN,1286,8,610,Tamil Nadu,668,11348
03-Jun-20,2020-06-03,TR,151,0,0,Tripura,151,449
03-Jun-20,2020-06-03,UN,709,0,0,Dadra and Nagar Haveli and Daman and Diu,709,7123
03-Jun-20,2020-06-03,UP,141,1,81,Uttar Pradesh,59,3383
03-Jun-20,2020-06-03,UT,42,1,7,Uttarakhand,34,818
03-Jun-20,2020-06-03,WB,340,10,170,West Bengal,160,3583
03-Jun-20,2020-06-03,_TT,9689,259,3789,,5641,106718
04-Jun-20,2020-06-04,AN,0,0,0,Andaman and Nicobar Islands,0,0
04-Jun-20,2020-06-04,AP,141,3,65,Andhra Pradesh,73,1512
04-Jun-20,2020-06-04,AR,5,0,0,Arunachal Pradesh,5,38
04-Jun-20,2020-06-04,AS,285,0,46,Assam,239,1653
04-Jun-20,2020-06-04,BR,126,3,95,Bihar,28,2304
04-Jun-20,2020-06-04,CH,1,0,8,Chandigarh,-7,75
04-Jun-20,2020-06-04,CT,147,0,36,Chhattisgarh,111,565
04-Jun-20,2020-06-04,DD,0,0,0,,0,0
04-Jun-20,2020-06-04,DL,1359,44,356,Delhi,959,14447
04-Jun-20,2020-06-04,DN,3,0,0,,3,13
04-Jun-20,2020-06-04,GA,40,0,0,Goa,40,109
04-Jun-20,2020-06-04,GJ,492,33,455,Gujarat,4,4787
04-Jun-20,2020-06-04,HP,24,0,29,Himachal Pradesh,-5,201
04-Jun-20,2020-06-04,HR,327,1,34,Haryana,292,2135
04-Jun-20,2020-06-04,JH,63,1,69,Jharkhand,-7,455
04-Jun-20,2020-06-04,JK,285,1,41,Jammu and Kashmir,243,2059
04-Jun-20,2020-06-04,KA,257,4,106,Karnataka,147,2653
04-Jun-20,2020-06-04,KL,94,3,39,Kerala,52,884
04-Jun-20,2020-06-04,LA,4,0,0,Ladakh,4,45
04-Jun-20,2020-06-04,LD,0,0,0,Lakshadweep,0,0
04-Jun-20,2020-06-04,MH,2933,123,1352,Maharashtra,1458,41403
04-Jun-20,2020-06-04,ML,0,0,0,Meghalaya,0,19
04-Jun-20,2020-06-04,MN,16,0,0,Manipur,16,86
04-Jun-20,2020-06-04,MP,174,6,192,Madhya Pradesh,-24,2747
04-Jun-20,2020-06-04,MZ,3,0,0,Mizoram,3,16
04-Jun-20,2020-06-04,NL,22,0,0,Nagaland,22,80
04-Jun-20,2020-06-04,OR,90,0,65,Odisha,25,988
04-Jun-20,2020-06-04,PB,39,0,14,Punjab,25,325
04-Jun-20,2020-06-04,PY,9,0,4,Puducherry,5,62
04-Jun-20,2020-06-04,RJ,210,4,360,Rajasthan,-154,2545
04-Jun-20,2020-06-04,SK,0,0,0,Sikkim,0,2
04-Jun-20,2020-06-04,TG,127,6,31,Telangana,90,1455
04-Jun-20,2020-06-04,TN,1384,15,585,Tamil Nadu,784,12132
04-Jun-20,2020-06-04,TR,24,0,0,Tripura,24,473
04-Jun-20,2020-06-04,UN,360,0,0,Dadra and Nagar Haveli and Daman and Diu,360,7483
04-Jun-20,2020-06-04,UP,367,15,182,Uttar Pradesh,170,3553
04-Jun-20,2020-06-04,UT,68,2,38,Uttarakhand,28,846
04-Jun-20,2020-06-04,WB,368,10,188,West Bengal,170,3753
04-Jun-20,2020-06-04,_TT,9847,274,4390,,5183,111901
05-Jun-20,2020-06-05,AN,0,0,0,Andaman and Nicobar Islands,0,0
05-Jun-20,2020-06-05,AP,138,2,36,Andhra Pradesh,100,1612
05-Jun-20,2020-06-05,AR,4,0,0,Arunachal Pradesh,4,42
05-Jun-20,2020-06-05,AS,128,0,50,Assam,78,1731
05-Jun-20,2020-06-05,BR,146,1,113,Bihar,32,2336
05-Jun-20,2020-06-05,CH,7,0,51,Chandigarh,-44,31
05-Jun-20,2020-06-05,CT,90,0,25,Chhattisgarh,65,630
05-Jun-20,2020-06-05,DD,0,0,0,,0,0
05-Jun-20,2020-06-05,DL,1330,49,417,Delhi,864,15311
05-Jun-20,2020-06-05,DN,0,0,0,,0,13
05-Jun-20,2020-06-05,GA,30,0,8,Goa,22,131
05-Jun-20,2020-06-05,GJ,510,35,344,Gujarat,131,4918
05-Jun-20,2020-06-05,HP,10,0,10,Himachal Pradesh,0,201
05-Jun-20,2020-06-05,HR,316,0,86,Haryana,230,2365
05-Jun-20,2020-06-05,JH,95,1,69,Jharkhand,25,480
05-Jun-20,2020-06-05,JK,182,1,38,Jammu and Kashmir,143,2202
05-Jun-20,2020-06-05,KA,515,0,83,Karnataka,432,3085
05-Jun-20,2020-06-05,KL,111,0,22,Kerala,89,973
05-Jun-20,2020-06-05,LA,3,0,0,Ladakh,3,48
05-Jun-20,2020-06-05,LD,0,0,0,Lakshadweep,0,0
05-Jun-20,2020-06-05,MH,2436,139,1466,Maharashtra,831,42234
05-Jun-20,2020-06-05,ML,0,0,0,Meghalaya,0,19
05-Jun-20,2020-06-05,MN,8,0,0,Manipur,8,94
05-Jun-20,2020-06-05,MP,234,7,241,Madhya Pradesh,-14,2733
05-Jun-20,2020-06-05,MZ,7,0,0,Mizoram,7,23
05-Jun-20,2020-06-05,NL,27,0,0,Nagaland,27,107
05-Jun-20,2020-06-05,OR,130,1,123,Odisha,6,994
05-Jun-20,2020-06-05,PB,46,1,26,Punjab,19,344
05-Jun-20,2020-06-05,PY,5,0,6,Puducherry,-1,61
05-Jun-20,2020-06-05,RJ,222,5,255,Rajasthan,-38,2507
05-Jun-20,2020-06-05,SK,1,0,0,Sikkim,1,3
05-Jun-20,2020-06-05,TG,143,8,40,Telangana,95,1550
05-Jun-20,2020-06-05,TN,1438,12,861,Tamil Nadu,565,12697
05-Jun-20,2020-06-05,TR,48,0,0,Tripura,48,521
05-Jun-20,2020-06-05,UN,127,0,0,Dadra and Nagar Haveli and Daman and Diu,127,7610
05-Jun-20,2020-06-05,UP,496,12,209,Uttar Pradesh,275,3828
05-Jun-20,2020-06-05,UT,62,1,47,Uttarakhand,14,860
05-Jun-20,2020-06-05,WB,427,11,144,West Bengal,272,4025
05-Jun-20,2020-06-05,_TT,9472,286,4770,,4416,116317
06-Jun-20,2020-06-06,AN,0,0,0,Andaman and Nicobar Islands,0,0
06-Jun-20,2020-06-06,AP,210,0,75,Andhra Pradesh,135,1747
06-Jun-20,2020-06-06,AR,2,0,0,Arunachal Pradesh,2,44
06-Jun-20,2020-06-06,AS,230,0,79,Assam,151,1882
06-Jun-20,2020-06-06,BR,233,0,65,Bihar,168,2504
06-Jun-20,2020-06-06,CH,3,0,0,Chandigarh,3,34
06-Jun-20,2020-06-06,CT,60,2,28,Chhattisgarh,30,660
06-Jun-20,2020-06-06,DD,0,0,0,,0,0
06-Jun-20,2020-06-06,DL,1320,53,349,Delhi,918,16229
06-Jun-20,2020-06-06,DN,5,0,0,,5,18
06-Jun-20,2020-06-06,GA,71,0,0,Goa,71,202
06-Jun-20,2020-06-06,GJ,498,29,313,Gujarat,156,5074
06-Jun-20,2020-06-06,HP,7,0,5,Himachal Pradesh,2,203
06-Jun-20,2020-06-06,HR,355,0,71,Haryana,284,2649
06-Jun-20,2020-06-06,JH,106,0,38,Jharkhand,68,548
06-Jun-20,2020-06-06,JK,143,3,40,Jammu and Kashmir,100,2302
06-Jun-20,2020-06-06,KA,378,2,280,Karnataka,96,3181
06-Jun-20,2020-06-06,KL,108,1,50,Kerala,57,1030
06-Jun-20,2020-06-06,LA,2,0,2,Ladakh,0,48
06-Jun-20,2020-06-06,LD,0,0,0,Lakshadweep,0,0
06-Jun-20,2020-06-06,MH,2739,120,2243,Maharashtra,376,42610
06-Jun-20,2020-06-06,ML,0,0,0,Meghalaya,0,19
06-Jun-20,2020-06-06,MN,25,0,14,Manipur,11,105
06-Jun-20,2020-06-06,MP,232,15,230,Madhya Pradesh,-13,2720
06-Jun-20,2020-06-06,MZ,0,0,0,Mizoram,0,23
06-Jun-20,2020-06-06,NL,0,0,8,Nagaland,-8,99
06-Jun-20,2020-06-06,OR,173,0,112,Odisha,61,1055
06-Jun-20,2020-06-06,PB,54,2,23,Punjab,29,373
06-Jun-20,2020-06-06,PY,3,0,5,Puducherry,-2,59
06-Jun-20,2020-06-06,RJ,253,13,142,Rajasthan,98,2605
06-Jun-20,2020-06-06,SK,4,0,0,Sikkim,4,7
06-Jun-20,2020-06-06,TG,206,10,83,Telangana,113,1663
06-Jun-20,2020-06-06,TN,1458,19,633,Tamil Nadu,806,13503
06-Jun-20,2020-06-06,TR,55,0,0,Tripura,55,576
06-Jun-20,2020-06-06,UN,582,0,0,Dadra and Nagar Haveli and Daman and Diu,582,8192
06-Jun-20,2020-06-06,UP,370,11,260,Uttar Pradesh,99,3927
06-Jun-20,2020-06-06,UT,88,0,78,Uttarakhand,10,870
06-Jun-20,2020-06-06,WB,435,17,207,West Bengal,211,4236
06-Jun-20,2020-06-06,_TT,10408,297,5433,,4678,120995
07-Jun-20,2020-06-07,AN,0,0,0,Andaman and Nicobar Islands,0,0
07-Jun-20,2020-06-07,AP,199,2,29,Andhra Pradesh,168,1915
07-Jun-20,2020-06-07,AR,3,0,0,Arunachal Pradesh,3,47
07-Jun-20,2020-06-07,AS,208,0,48,Assam,160,2042
07-Jun-20,2020-06-07,BR,239,1,107,Bihar,131,2635
07-Jun-20,2020-06-07,CH,2,0,1,Chandigarh,1,35
07-Jun-20,2020-06-07,CT,150,0,7,Chhattisgarh,143,803
07-Jun-20,2020-06-07,DD,0,0,0,,0,0
